time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-08T10:37:13.630Z,38.0466667,-119.1703333,2.04,1.33,md,7,355,0.3514,0.05,nc,nc72831231,2017-07-10T17:55:03.382Z,"23km SSE of Bridgeport, California",earthquake,2.59,8.74,0.099,7,reviewed,nc,nc
2017-07-08T10:37:07.251Z,60.4598,-152.1935,79.8,1.1,ml,,,,0.23,ak,ak16292923,2017-07-08T20:10:37.570Z,"30km E of Redoubt Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-07-08T10:34:36.960Z,31.8829,137.8311,385.22,4.5,mb,,84,2.077,0.51,us,us1000984u,2017-07-08T10:58:09.040Z,"227km SW of Hachijo-jima, Japan",earthquake,9.5,7.4,0.033,260,reviewed,us,us
2017-07-08T10:13:38.110Z,19.488,-65.2516,16,2.78,md,5,312,1.1808,0.21,pr,pr2017189008,2017-07-08T12:21:56.346Z,"131km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,6.84,13.52,0.34,4,reviewed,pr,pr
2017-07-08T10:12:31.760Z,34.6529,73.413,23.86,4.7,mb,,61,1.007,0.78,us,us1000984s,2017-07-08T10:44:09.155Z,"29km NE of Baffa, Pakistan",earthquake,6.4,5.2,0.048,131,reviewed,us,us
2017-07-08T10:00:12.630Z,12.6292,-87.843,66.12,4.2,mb,,171,0.776,0.82,us,us1000984p,2017-07-08T10:19:24.040Z,"44km WSW of Jiquilillo, Nicaragua",earthquake,7.3,10,0.061,75,reviewed,us,us
2017-07-08T10:00:01.070Z,38.7941666,-122.7806702,3.2,1.85,md,30,73,0.005749,0.03,nc,nc72831221,2017-07-08T12:55:02.438Z,"2km NW of The Geysers, California",earthquake,0.18,0.39,0.12,10,automatic,nc,nc
2017-07-08T09:58:02.220Z,44.7798333,-111.0488333,6.14,0.99,md,13,139,0.03666,0.2,uu,uu60213112,2017-07-10T17:24:48.170Z,"13km NNE of West Yellowstone, Montana",earthquake,0.56,0.84,0.226,10,reviewed,uu,uu
2017-07-08T09:50:17.045Z,63.1328,-151.3394,0,1.5,ml,,,,0.79,ak,ak16292140,2017-07-08T09:58:23.249Z,"109km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-08T09:37:11.730Z,38.7724991,-122.8274994,4.65,1.27,md,7,188,0.03719,0.07,nc,nc72831211,2017-07-08T12:28:03.449Z,"6km W of The Geysers, California",earthquake,1.1,1.4,0.7,2,automatic,nc,nc
2017-07-08T09:35:14.330Z,-24.2206,-67.0528,168.51,4.6,mb,,35,1.631,0.99,us,us1000984i,2017-07-08T09:51:38.040Z,"74km W of San Antonio de los Cobres, Argentina",earthquake,7.1,7.4,0.039,199,reviewed,us,us
2017-07-08T09:31:15.890Z,51.9239,178.4019,117.8,3.1,ml,,,,0.27,ak,ak16292135,2017-07-08T20:02:47.416Z,"7km WSW of Little Sitkin Island, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-07-08T09:24:21.460Z,40.4546667,-111.919,8.02,1.01,md,12,171,0.02633,0.11,uu,uu60213107,2017-07-10T17:14:27.570Z,"4km SSE of Bluffdale, Utah",earthquake,0.73,0.93,0.209,8,reviewed,uu,uu
2017-07-08T09:12:27.440Z,34.8346667,-116.3518333,6.13,1.41,ml,15,68,0.01481,0.17,ci,ci37696015,2017-07-10T23:29:12.146Z,"22km NW of Ludlow, CA",earthquake,0.41,0.58,0.187,16,reviewed,ci,ci
2017-07-08T08:49:25.940Z,38.8144989,-122.8154984,2.39,2.43,md,45,30,0.009842,0.05,nc,nc72831131,2017-07-08T11:05:03.149Z,"6km NW of The Geysers, California",earthquake,0.17,0.25,0.19,25,automatic,nc,nc
2017-07-08T08:42:29.700Z,45.9283333,-121.9336667,7.27,1.71,ml,17,100,0.2609,0.19,uw,uw61280332,2017-07-09T05:33:28.860Z,"24km NNW of Carson, Washington",earthquake,0.57,0.63,0.141,14,reviewed,uw,uw
2017-07-08T08:35:33.719Z,65.9244,-147.1028,9.3,2.4,ml,,,,0.71,ak,ak16291355,2017-07-08T08:42:18.451Z,"108km SW of Fort Yukon, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-07-08T08:18:13.936Z,60.0984,-152.1429,78.7,1.1,ml,,,,0.14,ak,ak16291352,2017-07-08T08:25:59.573Z,"39km NNW of Anchor Point, Alaska",earthquake,,1.8,,,automatic,ak,ak
2017-07-08T08:12:15.730Z,19.1993332,-155.4196625,33.8,2.12,md,43,151,0.04336,0.21,hv,hv61827421,2017-07-08T08:15:41.270Z,"6km E of Pahala, Hawaii",earthquake,0.61,0.83,0.17,14,automatic,hv,hv
2017-07-08T07:38:42.030Z,38.7786674,-122.7235031,1.17,1.62,md,21,57,0.007284,0.05,nc,nc72831101,2017-07-08T10:50:02.123Z,"2km E of The Geysers, California",earthquake,0.22,0.4,0.15,9,automatic,nc,nc
2017-07-08T07:28:21.660Z,38.8260002,-122.8066635,2.54,1.37,md,27,58,0.003723,0.03,nc,nc72831096,2017-07-08T10:24:02.080Z,"6km NW of The Geysers, California",earthquake,0.23,0.39,0.04,6,automatic,nc,nc
2017-07-08T07:27:35.470Z,-22.5779,173.112,10,5.6,mww,,84,4.839,0.96,us,us10009846,2017-07-10T21:35:38.040Z,"111km E of Ile Hunter, New Caledonia",earthquake,8.4,1.9,,,reviewed,us,us
2017-07-08T07:20:09.480Z,19.0251,-65.3365,9,3.43,md,12,249,0.7196,0.28,pr,pr2017189007,2017-07-08T09:03:19.602Z,"80km N of Culebra, Puerto Rico",earthquake,2.31,3.38,0.04,11,reviewed,pr,pr
2017-07-08T07:18:40.370Z,38.7910004,-122.7385025,2.03,1.01,md,12,65,0.007876,0.02,nc,nc72831091,2017-07-08T07:28:02.695Z,"2km NE of The Geysers, California",earthquake,0.3,0.85,0.12,5,automatic,nc,nc
2017-07-08T06:57:56.360Z,18.7418,-64.3606,47,2.27,md,3,340,1.0191,0.04,pr,pr2017189006,2017-07-08T08:51:52.105Z,"45km NE of Road Town, British Virgin Islands",earthquake,3.83,3.27,0.36,3,reviewed,pr,pr
2017-07-08T06:57:53.104Z,59.7821,-136.6877,0,1.7,ml,,,,0.74,ak,ak16290569,2017-07-08T07:13:20.549Z,"85km WNW of Skagway, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-08T06:51:46.058Z,59.8189,-153.4382,150.2,1.9,ml,,,,1.04,ak,ak16290567,2017-07-08T06:59:14.873Z,"83km E of Old Iliamna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-08T06:49:06.610Z,19.186,-64.898,56,2.4,md,3,321,0.9589,0.26,pr,pr2017189005,2017-07-08T08:51:21.211Z,"90km NNW of Road Town, British Virgin Islands",earthquake,7.44,14.68,0.27,3,reviewed,pr,pr
2017-07-08T06:44:44.430Z,37.0856667,-120.1313333,20.31,2.14,md,6,153,0.1916,0.07,nc,nc72831081,2017-07-11T23:06:02.843Z,"5km E of Fairmead, California",earthquake,1.02,1.66,0.225,9,reviewed,nc,nc
2017-07-08T06:43:33.080Z,40.477,-111.9386667,5.04,1.2,ml,17,89,0.02487,0.19,uu,uu60213102,2017-07-10T17:02:03.620Z,"1km S of Bluffdale, Utah",earthquake,0.51,1.25,0.101,4,reviewed,uu,uu
2017-07-08T06:10:52.460Z,38.8250008,-122.7973328,2.42,1.38,md,24,64,0.01008,0.04,nc,nc72831061,2017-07-08T08:39:03.823Z,"6km W of Cobb, California",earthquake,0.26,0.41,0.07,4,automatic,nc,nc
2017-07-08T06:03:38.451Z,58.5541,-152.7837,74.2,1.7,ml,,,,0.32,ak,ak16289797,2017-07-08T06:17:09.342Z,"87km NNW of Kodiak, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-08T06:03:17.800Z,17.8605,-67.0446,13,1.97,md,3,337,0.1089,0.1,pr,pr2017189004,2017-07-08T08:50:41.678Z,"12km S of La Parguera, Puerto Rico",earthquake,1.82,1.06,0.07,3,reviewed,pr,pr
2017-07-08T05:51:02.470Z,61.4396,-159.4079,0.7,1.4,ml,,,,0.73,ak,ak16289792,2017-07-08T05:57:06.489Z,"86km SSE of Holy Cross, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-08T05:43:11.050Z,33.6625,-116.7551667,16.37,1.17,ml,43,44,0.05937,0.11,ci,ci37695967,2017-07-10T23:30:15.603Z,"9km SSW of Idyllwild, CA",earthquake,0.14,0.24,0.155,44,reviewed,ci,ci
2017-07-08T05:40:54.220Z,61.4384,-159.4292,0,1.6,ml,,,,0.88,ak,ak16289789,2017-07-08T05:48:47.506Z,"86km SSE of Holy Cross, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-08T05:36:34.540Z,33.6591667,-116.7558333,16.01,1.75,ml,58,25,0.06243,0.17,ci,ci37695951,2017-07-10T23:30:14.821Z,"10km SSW of Idyllwild, CA",earthquake,0.19,0.35,0.189,27,reviewed,ci,ci
2017-07-08T05:34:32.410Z,33.1946667,-116.021,8.58,1.24,ml,49,58,0.09015,0.21,ci,ci37695943,2017-07-10T23:29:20.496Z,"12km ENE of Ocotillo Wells, CA",earthquake,0.22,0.91,0.145,30,reviewed,ci,ci
2017-07-08T05:08:16.800Z,37.2678,-98.1248,4.92,2.4,mb_lg,,112,0.105,0.24,us,us10009833,2017-07-08T05:26:04.040Z,"9km WSW of Harper, Kansas",earthquake,1.5,3.9,0.089,33,reviewed,us,us
2017-07-08T05:03:57.560Z,-21.3883,-66.8118,231.84,4.7,mb,,46,2.006,1.17,us,us10009830,2017-07-08T05:20:15.040Z,"78km SW of Atocha, Bolivia",earthquake,10.1,9.7,0.129,18,reviewed,us,us
2017-07-08T05:03:47.180Z,19.8104992,-155.5765076,21.95,1.96,md,35,97,0.07086,0.11,hv,hv61827331,2017-07-08T05:06:54.850Z,"25km SSE of Waimea, Hawaii",earthquake,0.4,0.72,0.25,7,automatic,hv,hv
2017-07-08T04:55:12.214Z,59.6957,-136.4283,7.9,3,ml,,,,1,ak,ak16289017,2017-07-08T05:03:39.779Z,"68km WNW of Skagway, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-07-08T04:54:23.362Z,59.7804,-136.6809,0,2.5,ml,,,,0.59,ak,ak16289015,2017-07-08T04:58:13.543Z,"85km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-08T04:51:58.250Z,-9.0927,-74.266,142.55,4.8,mb,,76,2.054,1.04,us,us1000982q,2017-07-09T02:18:50.043Z,"85km SSE of Pucallpa, Peru",earthquake,6.4,6,0.031,311,reviewed,us,us
2017-07-08T04:50:36.189Z,63.5571,-147.3892,4.1,1.3,ml,,,,0.61,ak,ak16289012,2017-07-08T04:56:31.456Z,"79km ENE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-08T04:43:01.405Z,61.4786,-146.5151,20.4,1.3,ml,,,,0.7,ak,ak16289010,2017-07-08T04:48:32.064Z,"39km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-08T04:39:42.320Z,63.6136,-148.8629,1,2,ml,,,,0.6,ak,ak16289005,2017-07-08T04:45:48.616Z,"25km N of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-08T04:15:53.490Z,33.1943333,-116.0215,8.03,1.09,ml,40,124,0.0906,0.2,ci,ci37695783,2017-07-10T23:30:06.496Z,"12km ENE of Ocotillo Wells, CA",earthquake,0.29,1.13,0.12,27,reviewed,ci,ci
2017-07-08T03:55:28.403Z,59.2786,-152.9722,76.3,1.3,ml,,,,0.29,ak,ak16289000,2017-07-08T20:01:04.850Z,"85km SW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-07-08T03:47:03.320Z,63.1712,-150.6796,121.2,1.1,ml,,,,0.43,ak,ak16288997,2017-07-08T19:38:26.443Z,"90km WSW of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-07-08T03:43:43.120Z,47.659,-120.1795,2.13,1.77,ml,12,66,0.1177,0.08,uw,uw61280257,2017-07-08T04:13:34.456Z,"2km SE of Entiat, Washington",earthquake,0.34,2.58,0.238,8,reviewed,uw,uw
2017-07-08T03:40:11.456Z,59.798,-152.9747,105.8,2.7,ml,,,,0.58,ak,ak16288987,2017-07-08T03:56:17.188Z,"64km W of Anchor Point, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-08T03:07:16.840Z,33.4768333,-116.4821667,12.69,1.67,ml,49,75,0.06621,0.2,ci,ci37695767,2017-07-10T23:31:01.537Z,"20km ESE of Anza, CA",earthquake,0.24,0.44,0.168,25,reviewed,ci,ci
2017-07-08T02:53:06.360Z,19.5266,-65.4731,40,2.56,md,3,326,1.2338,0.2,pr,pr2017189003,2017-07-08T07:17:05.362Z,"127km NNE of Vieques, Puerto Rico",earthquake,3.08,17.66,0.29,3,reviewed,pr,pr
2017-07-08T02:51:23.530Z,36.3013,-96.6698,5,3.4,mb_lg,,93,0.061,0.09,us,us10009821,2017-07-09T02:01:54.307Z,"12km ESE of Pawnee, Oklahoma",earthquake,1.7,2,0.047,120,reviewed,us,us
2017-07-08T02:47:26.310Z,59.5259,-153.0333,99.5,1.2,ml,,,,0.24,ak,ak16288223,2017-07-08T02:54:02.428Z,"73km WSW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-08T02:36:06.769Z,60.8463,-150.2024,30.5,1.4,ml,,,,0.57,ak,ak16288221,2017-07-08T02:41:29.282Z,"44km SSW of Anchorage, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-08T02:34:18.605Z,61.2206,-151.2958,60.7,1.7,ml,,,,0.76,ak,ak16288219,2017-07-08T02:39:16.838Z,"59km N of Nikiski, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-08T02:21:48.020Z,39.3983333,-111.3468333,16.17,1.62,ml,17,56,0.148,0.19,uu,uu60213092,2017-07-10T16:49:06.390Z,"18km SSE of Mount Pleasant, Utah",earthquake,0.43,0.85,0.162,4,reviewed,uu,uu
2017-07-08T02:18:05.240Z,19.4266663,-155.6118317,2.56,1.83,md,15,87,0.02646,0.28,hv,hv61827136,2017-07-08T02:21:19.730Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.46,0.14,10,automatic,hv,hv
2017-07-08T02:03:59.712Z,56.9335,-154.2859,105.1,2,ml,,,,0.74,ak,ak16288217,2017-07-08T02:12:59.878Z,"70km SSW of Larsen Bay, Alaska",earthquake,,1.6,,,automatic,ak,ak
2017-07-08T01:54:56.150Z,36.7693,-115.891,7.2,1.2,ml,31,126.21,0.172,0.192,nn,nn00594988,2017-07-08T17:40:45.818Z,"62km N of Pahrump, Nevada",earthquake,,1.7,0.43,17,reviewed,nn,nn
2017-07-08T01:44:29.220Z,58.1888,-155.3108,0,1.4,ml,,,,0.59,ak,ak16288215,2017-07-08T01:53:20.034Z,"96km SE of King Salmon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-08T01:34:13.180Z,44.7721667,-111.0221667,7.83,0.97,ml,7,157,0.01717,0.21,uu,uu60213087,2017-07-10T16:30:24.710Z,"13km NNE of West Yellowstone, Montana",earthquake,0.81,0.62,0.375,2,reviewed,uu,uu
2017-07-08T01:33:43.970Z,18.8728,-65.028,14,2.91,md,5,282,0.62,0.18,pr,pr2017189001,2017-07-08T05:43:37.730Z,"59km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.33,2.18,0.31,5,reviewed,pr,pr
2017-07-08T01:28:16.070Z,37.8941667,-122.2256667,6.78,1.59,md,45,81,0.01033,0.06,nc,nc72830976,2017-07-08T05:58:02.490Z,"4km ENE of Berkeley, California",earthquake,0.15,0.15,0.107,30,reviewed,nc,nc
2017-07-08T01:28:12.000Z,37.3805008,-118.5298309,6.81,1.89,md,20,68,0.03814,0.06,nc,nc72830971,2017-07-08T16:47:19.567Z,"7km WNW of West Bishop, California",earthquake,0.46,1.11,0.12,16,automatic,nc,nc
2017-07-08T01:06:22.280Z,39.6735001,-123.635498,-0.64,2.63,md,21,149,0.04291,0.27,nc,nc72830961,2017-07-08T07:06:34.546Z,"13km W of Laytonville, California",earthquake,0.51,2.71,0.15,12,automatic,nc,nc
2017-07-08T00:29:30.715Z,59.596,-152.629,76.4,3.6,ml,,,,0.58,ak,ak16288069,2017-07-09T01:07:31.040Z,"49km WSW of Anchor Point, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-07-08T00:25:24.585Z,59.8563,-152.8601,103.4,2.5,ml,,,,0.44,ak,ak16288061,2017-07-08T23:14:29.040Z,"58km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-08T00:14:04.300Z,36.577,71.2784,94.83,4.3,mb,,75,0.785,0.94,us,us10009818,2017-07-08T00:28:43.040Z,"25km WSW of Ashkasham, Afghanistan",earthquake,6.3,8.2,0.113,22,reviewed,us,us
2017-07-08T00:13:27.100Z,33.5021667,-116.5038333,13.68,2.49,ml,94,27,0.05967,0.18,ci,ci37695695,2017-07-10T23:30:51.538Z,"17km ESE of Anza, CA",earthquake,0.12,0.22,0.14,111,reviewed,ci,ci
2017-07-08T00:11:18.550Z,38.8176651,-122.7979965,3.07,2.1,md,33,48,0.009909,0.03,nc,nc72830926,2017-07-08T03:24:02.120Z,"5km NW of The Geysers, California",earthquake,0.19,0.37,0.15,11,automatic,nc,nc
2017-07-08T00:10:52.940Z,18.8735,-65.8808,31,2.66,md,4,299,0.6023,0.05,pr,pr2017189002,2017-07-08T06:55:23.560Z,"48km N of Loiza, Puerto Rico",earthquake,1.2,5.77,0.37,3,reviewed,pr,pr
2017-07-08T00:08:12.470Z,19.2073326,-155.4221649,32.85,2.14,md,37,143,0.038,0.16,hv,hv61827036,2017-07-08T00:12:00.210Z,"6km E of Pahala, Hawaii",earthquake,0.7,0.88,0.12,21,automatic,hv,hv
2017-07-08T00:07:32.360Z,39.4661667,-120.3268333,1.23,1,md,12,85,0.1144,0.06,nc,nc72830931,2017-07-11T22:29:02.759Z,"19km NW of Truckee, California",earthquake,0.34,2.38,0.151,8,reviewed,nc,nc
2017-07-08T00:04:01.860Z,19.3915,-155.2785,2.653,1.27,md,30,42,0.005799,0.08,hv,hv61827026,2017-07-10T21:08:28.820Z,"6km SW of Volcano, Hawaii",earthquake,0.16,0.17,0.307,10,reviewed,hv,hv
2017-07-08T00:03:44.330Z,18.8613,-64.511,35,1.96,md,3,332,0.9497,0.11,pr,pr2017189000,2017-07-08T04:52:15.199Z,"50km NNE of Road Town, British Virgin Islands",earthquake,3.86,7.75,0.43,3,reviewed,pr,pr
2017-07-08T00:01:47.340Z,38.8273315,-122.8069992,2.72,1.62,md,32,45,0.004606,0.03,nc,nc72830921,2017-07-08T00:29:02.540Z,"7km W of Cobb, California",earthquake,0.18,0.34,0.08,9,automatic,nc,nc
2017-07-07T23:59:17.430Z,34.5546667,-118.5313333,6.35,1.3,ml,38,66,0.07798,0.21,ci,ci37695679,2017-07-10T23:30:39.905Z,"11km NE of Castaic, CA",earthquake,0.23,0.67,0.141,23,reviewed,ci,ci
2017-07-07T23:59:06.300Z,17.8751,-67.1451,13,1.81,md,3,325,0.136,0.08,pr,pr2017188021,2017-07-08T04:35:03.494Z,"11km SSE of Pole Ojea, Puerto Rico",earthquake,1.39,0.46,0,3,reviewed,pr,pr
2017-07-07T23:46:55.056Z,59.1725,-153.6515,84.9,1.2,ml,,,,0.45,ak,ak16287295,2017-07-07T23:52:01.846Z,"96km SE of Old Iliamna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-07T23:40:35.110Z,38.8251648,-122.7948303,2.61,1.12,md,7,119,0.01204,0.03,nc,nc72830896,2017-07-08T02:43:02.039Z,"6km W of Cobb, California",earthquake,0.67,0.53,,1,automatic,nc,nc
2017-07-07T23:36:24.480Z,38.8240013,-122.7981644,2.55,1.07,md,19,64,0.009323,0.03,nc,nc72830871,2017-07-07T23:49:02.210Z,"6km W of Cobb, California",earthquake,0.24,0.51,0.06,6,automatic,nc,nc
2017-07-07T23:35:55.610Z,38.8250008,-122.7963333,2.38,2.24,md,41,36,0.01085,0.04,nc,nc72830861,2017-07-08T02:17:02.974Z,"6km W of Cobb, California",earthquake,0.17,0.27,0.19,19,automatic,nc,nc
2017-07-07T23:14:53.539Z,57.361,-154.848,45.1,1.9,ml,,,,0.25,ak,ak16288060,2017-07-08T00:16:35.324Z,"55km WSW of Larsen Bay, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2017-07-07T23:12:57.820Z,-40.2198,173.7933,148.29,4,mb,,97,1.03,1.08,us,us1000980l,2017-07-09T01:00:58.040Z,"78km SW of Patea, New Zealand",earthquake,5.2,7.9,0.163,10,reviewed,us,us
2017-07-07T23:11:29.480Z,17.8928,-67.1461,12,2.25,md,6,312,0.1193,0.04,pr,pr2017188015,2017-07-08T00:39:29.753Z,"9km SSE of Pole Ojea, Puerto Rico",earthquake,0.96,0.34,0.2,5,reviewed,pr,pr
2017-07-07T23:11:28.669Z,64.9767,-154.6006,3.1,1,ml,,,,0.49,ak,ak16287286,2017-07-07T23:16:00.634Z,"49km ENE of Ruby, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-07-07T23:09:03.223Z,62.095,-150.5363,26.3,1.2,ml,,,,0.34,ak,ak16287284,2017-07-07T23:13:17.966Z,"33km SW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2017-07-07T23:03:38.480Z,37.5778333,-119.017,-0.47,0.98,md,15,217,0.03315,0.04,nc,nc71106709,2017-07-08T03:13:02.111Z,"8km SSW of Mammoth Lakes, California",earthquake,0.33,0.71,0.368,14,reviewed,nc,nc
2017-07-07T22:54:33.610Z,41.1354,20.8281,10,4.1,mb,,38,0.512,0.57,us,us1000980i,2017-07-08T23:15:54.781Z,"2km NE of Ohrid, Macedonia",earthquake,2.2,2,0.212,6,reviewed,us,us
2017-07-07T22:51:42.240Z,47.3906667,-122.715,24.55,1.49,ml,11,112,0.1179,0.16,uw,uw61280217,2017-07-08T01:13:41.380Z,"5km WNW of Wauna, Washington",earthquake,0.6,0.81,0.168,8,reviewed,uw,uw
2017-07-07T22:47:40.980Z,35.4628333,-118.9105,13.92,1.41,ml,9,220,0.1015,0.09,ci,ci37695567,2017-07-07T23:44:22.888Z,"11km ENE of Oildale, CA",earthquake,0.4,0.83,0.227,5,reviewed,ci,ci
2017-07-07T22:47:39.946Z,62.5985,-151.3153,89.6,1.6,ml,,,,0.7,ak,ak16287275,2017-07-07T22:54:22.038Z,"69km WNW of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-07-07T22:46:37.978Z,63.2263,-145.1755,5.1,1.1,ml,,,,0.56,ak,ak16287274,2017-07-07T22:51:09.183Z,"72km S of Deltana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-07T22:41:53.330Z,19.4820004,-155.7381592,10.32,1.9,ml,23,80,0.04012,0.24,hv,hv61826881,2017-07-07T22:47:38.050Z,"13km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.56,0.97,0.24,3,automatic,hv,hv
2017-07-07T22:27:01.279Z,59.5569,-152.5549,67.8,1.3,ml,,,,0.27,ak,ak16287269,2017-07-07T22:35:24.281Z,"47km WSW of Anchor Point, Alaska",earthquake,,1,,,automatic,ak,ak
2017-07-07T22:16:35.020Z,19.1675,-65.651,103,3.13,md,7,261,0.9191,0.39,pr,pr2017188018,2017-07-08T22:02:03.040Z,"100km N of Vieques, Puerto Rico",earthquake,7.35,8.189,0.28,4,reviewed,pr,pr
2017-07-07T22:14:42.340Z,19.4725,-155.7326667,11.208,3.04,ml,48,64,0.04242,0.16,hv,hv61826846,2017-07-08T23:52:34.040Z,"13km E of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.37,0.156,27,reviewed,hv,hv
2017-07-07T22:12:56.060Z,19.1855,-64.7521,46,2.18,md,3,326,1.0257,0.34,pr,pr2017188020,2017-07-08T02:21:24.358Z,"86km N of Road Town, British Virgin Islands",earthquake,8.76,21.65,0.2,3,reviewed,pr,pr
2017-07-07T22:04:12.940Z,41.1637,20.8742,10,4.2,mb,,42,0.542,0.68,us,us10009804,2017-07-08T23:17:03.365Z,"3km ESE of Kosel, Macedonia",earthquake,3.8,1.9,0.236,5,reviewed,us,us
2017-07-07T21:58:57.930Z,19.479166,-155.7359924,10.89,1.95,ml,26,103,0.04013,0.22,hv,hv61826826,2017-07-07T22:04:43.180Z,"13km E of Honaunau-Napoopoo, Hawaii",earthquake,0.5,0.67,0.18,5,automatic,hv,hv
2017-07-07T21:53:15.400Z,19.2159996,-155.25,22.55,1.71,md,25,232,0.06917,0.13,hv,hv61826776,2017-07-07T21:56:26.320Z,"23km S of Volcano, Hawaii",earthquake,0.98,0.74,0.33,10,automatic,hv,hv
2017-07-07T21:48:57.300Z,19.0105,-64.9328,37,2.88,md,5,296,0.7852,0.11,pr,pr2017188019,2017-07-08T02:20:29.798Z,"73km NNW of Road Town, British Virgin Islands",earthquake,2.56,7.97,0.37,5,reviewed,pr,pr
2017-07-07T21:21:08.184Z,51.6738,-178.3639,17.1,2,ml,,,,0.56,ak,ak16286501,2017-07-07T23:56:15.844Z,"27km SSW of Tanaga Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-07-07T20:52:10.650Z,38.8171654,-122.7975006,3.06,0.96,md,22,47,0.009343,0.02,nc,nc72830771,2017-07-07T21:00:03.776Z,"5km NW of The Geysers, California",earthquake,0.27,0.49,0.1,5,automatic,nc,nc
2017-07-07T20:45:58.120Z,37.5498352,-118.8401642,-0.82,1.71,md,16,203,0.04107,0.04,nc,nc72830766,2017-07-07T23:08:02.082Z,"15km SE of Mammoth Lakes, California",earthquake,0.42,0.6,0.21,16,automatic,nc,nc
2017-07-07T20:45:51.988Z,62.3007,-151.2162,65.2,1.7,ml,,,,0.46,ak,ak16286358,2017-07-07T20:52:15.315Z,"57km W of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-07-07T20:42:35.420Z,3.016,126.8847,41.23,4.7,mb,,56,2.28,0.94,us,us100097z5,2017-07-08T16:45:25.040Z,"189km NW of Tobelo, Indonesia",earthquake,7.7,6.5,0.058,89,reviewed,us,us
2017-07-07T20:39:03.770Z,34.6166667,-118.6323333,9.05,1.93,ml,46,42,0.07522,0.22,ci,ci37695495,2017-07-07T23:24:02.980Z,"14km N of Castaic, CA",earthquake,0.25,0.65,0.153,66,reviewed,ci,ci
2017-07-07T20:38:09.578Z,38.623,-119.4253,13.4,1.1,ml,7,80.46,0.119,0.1863,nn,nn00594980,2017-07-08T00:53:02.491Z,"19km SSW of Smith Valley, Nevada",earthquake,,1.4,0.43,3,reviewed,nn,nn
2017-07-07T20:36:17.790Z,33.8628333,-117.4971667,-0.45,1.72,ml,41,49,0.0547,0.16,ci,ci37695479,2017-07-07T21:29:45.123Z,"3km SE of Home Gardens, CA",quarry blast,0.22,31.61,0.172,72,reviewed,ci,ci
2017-07-07T20:28:58.070Z,46.89,-112.5303333,10.25,2,ml,15,109,0.183,0.2,mb,mb80226604,2017-07-08T12:50:06.480Z,"13km ESE of Lincoln, Montana",earthquake,0.53,0.9,0.306,7,reviewed,mb,mb
2017-07-07T20:28:10.480Z,-24.5831,-178.7832,375.76,4.6,mb,,74,4.705,0.93,us,us100097yr,2017-07-08T15:31:00.040Z,"South of the Fiji Islands",earthquake,11,5.8,0.063,74,reviewed,us,us
